date,cid,industry,amount
2012/9/1,國立臺灣大學,臨床藥學研究所,25
2012/9/1,國立臺灣大學,物理治療學系,129
2012/9/1,國立臺灣大學,物理治療學系,31
2012/9/1,國立臺灣大學,物理治療學系,19
2012/9/1,國立臺灣大學,職能治療學系,132
2012/9/1,國立臺灣大學,職能治療學系,21
2012/9/1,國立臺灣大學,職能治療學系,18
2012/9/1,國立臺灣大學,護理學系,131
2012/9/1,國立臺灣大學,護理學系,86
2012/9/1,國立臺灣大學,護理學系,47
2012/9/1,國立臺灣大學,醫學檢驗暨生物技術學系,136
2012/9/1,國立臺灣大學,醫學檢驗暨生物技術學系,52
2012/9/1,國立臺灣大學,醫學檢驗暨生物技術學系,31
2012/9/1,國立臺灣大學,牙醫學系,229
2012/9/1,國立臺灣大學,臨床牙醫學研究所,70
2012/9/1,國立臺灣大學,臨床牙醫學研究所,10
2012/9/1,國立臺灣大學,臨床牙醫學研究所,31
2012/9/1,國立臺灣大學,口腔生物科學研究所,29
2012/9/1,國立臺灣大學,法醫學研究所,29
2012/9/1,國立臺灣大學,毒理學研究所,21
2012/9/1,國立臺灣大學,毒理學研究所,21
2012/9/1,國立臺灣大學,腦與心智科學研究所,25
2012/9/1,國立臺灣大學,社會工作學系,220
2012/9/1,國立臺灣大學,社會工作學系,65
2012/9/1,國立臺灣大學,社會工作學系,15
2012/9/1,國立臺灣師範大學,教育學系學士班,255
2012/9/1,國立臺灣師範大學,教育學系碩士班,72
2012/9/1,國立臺灣師範大學,教育學系,150
2012/9/1,國立臺灣師範大學,教育學系博士班,111
2012/9/1,國立臺灣師範大學,課程與教學研究所碩士班,21
2012/9/1,國立臺灣師範大學,課程與教學研究所博士班,17
2012/9/1,國立臺灣師範大學,教育心理與輔導學系學士班,184
2012/9/1,國立臺灣師範大學,教育心理與輔導學系碩士班,114
2012/9/1,國立臺灣師範大學,教育心理與輔導學系,77
2012/9/1,國立臺灣師範大學,教育心理與輔導學系博士班,62
2012/9/1,國立臺灣師範大學,公民教育與活動領導學系學士班,344
2012/9/1,國立臺灣師範大學,公民教育與活動領導學系碩士班,71
2012/9/1,國立臺灣師範大學,公民教育與活動領導學系,106
2012/9/1,國立臺灣師範大學,公民教育與活動領導學系博士班,45
2012/9/1,國立臺灣師範大學,華語文教學系學士班,158
2012/9/1,國立臺灣師範大學,華語文教學系碩士班,127
2012/9/1,國立臺灣師範大學,華語文教學系,16
2012/9/1,國立臺灣師範大學,華語文教學系博士班,23
2012/9/1,國立臺灣師範大學,科學教育研究所碩士班,69
2012/9/1,國立臺灣師範大學,科學教育研究所,21
2012/9/1,國立臺灣師範大學,科學教育研究所博士班,33
2012/9/1,國立臺灣師範大學,人類發展與家庭學系學士班,418
2012/9/1,國立臺灣師範大學,人類發展與家庭學系碩士班,93
2012/9/1,國立臺灣師範大學,人類發展與家庭學系,13
2012/9/1,國立臺灣師範大學,人類發展與家庭學系博士班,59
2012/9/1,國立臺灣師範大學,社會教育學系學士班,225
2012/9/1,國立臺灣師範大學,社會教育學系碩士班,67
2012/9/1,國立臺灣師範大學,社會教育學系,34
2012/9/1,國立臺灣師範大學,社會教育學系博士班,31
2012/9/1,國立臺灣師範大學,工業教育學系學士班,266
2012/9/1,國立臺灣師範大學,工業教育學系碩士班,115
2012/9/1,國立臺灣師範大學,工業教育學系,54
2012/9/1,國立臺灣師範大學,工業教育學系博士班,50
2012/9/1,國立臺灣師範大學,環境教育研究所碩士班,63
2012/9/1,國立臺灣師範大學,環境教育研究所博士班,18
2012/9/1,國立臺灣師範大學,資訊教育學系碩士班,85
2012/9/1,國立臺灣師範大學,資訊教育研究所,5
2012/9/1,國立臺灣師範大學,資訊教育學系博士班,29
2012/9/1,國立臺灣師範大學,體育學系學士班,242
2012/9/1,國立臺灣師範大學,體育學系碩士班,147
2012/9/1,國立臺灣師範大學,體育學系,99
2012/9/1,國立臺灣師範大學,體育學系博士班,109
2012/9/1,國立臺灣師範大學,健康促進與衛生教育學系學士班,150
2012/9/1,國立臺灣師範大學,健康促進與衛生教育學系碩士班,55
2012/9/1,國立臺灣師範大學,健康促進與衛生教育學系,112
2012/9/1,國立臺灣師範大學,健康促進與衛生教育學系博士班,34
2012/9/1,國立臺灣師範大學,特殊教育學士班,176
2012/9/1,國立臺灣師範大學,特殊教育學系碩士班,60
2012/9/1,國立臺灣師範大學,特殊教育學系,113
2012/9/1,國立臺灣師範大學,特殊教育學系博士班,41
2012/9/1,國立臺灣師範大學,教育政策與行政研究所碩士班,57
2012/9/1,國立臺灣師範大學,教育學院,56
2012/9/1,國立臺灣師範大學,科技應用與人力資源發展學系學士班,235
2012/9/1,國立臺灣師範大學,科技應用與人力資源發展學系碩士班,73
2012/9/1,國立臺灣師範大學,科技應用與人力資源發展學系,64
2012/9/1,國立臺灣師範大學,科技應用與人力資源發展學系博士班,51
2012/9/1,國立臺灣師範大學,美術學系學士班,187
2012/9/1,國立臺灣師範大學,美術學系碩士班,126
2012/9/1,國立臺灣師範大學,美術學系,156
2012/9/1,國立臺灣師範大學,美術學系博士班,125
2012/9/1,國立臺灣師範大學,音樂學系學士班,274
2012/9/1,國立臺灣師範大學,音樂學系碩士班,105
2012/9/1,國立臺灣師範大學,音樂學系,106
2012/9/1,國立臺灣師範大學,音樂學系博士班,25
2012/9/1,國立臺灣師範大學,民族音樂研究所碩士班,53
2012/9/1,國立臺灣師範大學,藝術史研究所碩士班,53
2012/9/1,國立臺灣師範大學,表演藝術研究所碩士班,72
2012/9/1,國立臺灣師範大學,臺灣語文學系學士班,41
2012/9/1,國立臺灣師範大學,臺灣語文學系碩士班,59
2012/9/1,國立臺灣師範大學,臺灣語文學系,44
2012/9/1,國立臺灣師範大學,臺灣語文學系博士班,26
2012/9/1,國立臺灣師範大學,國文學系學士班,581
2012/9/1,國立臺灣師範大學,國文學系碩士班,110
2012/9/1,國立臺灣師範大學,國文學系,232
2012/9/1,國立臺灣師範大學,國文學系博士班,74
2012/9/1,國立臺灣師範大學,應用華語文學系學士班,200
2012/9/1,國立臺灣師範大學,應用華語文學系碩士班,59
2012/9/1,國立臺灣師範大學,英語學系學士班,356
2012/9/1,國立臺灣師範大學,英語學系碩士班,150
2012/9/1,國立臺灣師範大學,英語學系,47
2012/9/1,國立臺灣師範大學,英語學系博士班,46
2012/9/1,國立臺灣師範大學,翻譯研究所碩士班,79
2012/9/1,國立臺灣師範大學,翻譯研究所博士班,28
2012/9/1,國立臺灣師範大學,歷史學系學士班,251
2012/9/1,國立臺灣師範大學,歷史學系碩士班,89
2012/9/1,國立臺灣師範大學,歷史學系,70
2012/9/1,國立臺灣師範大學,歷史學系博士班,44
2012/9/1,國立臺灣師範大學,臺灣史研究所碩士班,63
2012/9/1,國立臺灣師範大學,設計學系,117
2012/9/1,國立臺灣師範大學,設計學系碩士班,62
2012/9/1,國立臺灣師範大學,設計學系,61
2012/9/1,國立臺灣師範大學,政治學研究所碩士班,28
2012/9/1,國立臺灣師範大學,政治學研究所,25
2012/9/1,國立臺灣師範大學,政治學研究所博士班,41
2012/9/1,國立臺灣師範大學,地理學系學士班,313
2012/9/1,國立臺灣師範大學,地理學系碩士班,68
2012/9/1,國立臺灣師範大學,地理學系,55
2012/9/1,國立臺灣師範大學,地理學系博士班,36
2012/9/1,國立臺灣師範大學,東亞學系學士班,176
2012/9/1,國立臺灣師範大學,東亞學系碩士班,45
2012/9/1,國立臺灣師範大學,歐洲文化與觀光研究所碩士班,49
2012/9/1,國立臺灣師範大學,全球經營與策略研究所,51
2012/9/1,國立臺灣師範大學,大眾傳播研究所碩士班,72
2012/9/1,國立臺灣師範大學,圖書資訊學研究所碩士班,59
2012/9/1,國立臺灣師範大學,圖書資訊學研究所,44
2012/9/1,國立臺灣師範大學,圖書資訊學研究所博士班,11
2012/9/1,國立臺灣師範大學,圖文傳播學系學士班,185
2012/9/1,國立臺灣師範大學,圖文傳播學系碩士班,74
2012/9/1,國立臺灣師範大學,圖文傳播學系,109
2012/9/1,國立臺灣師範大學,企業管理學士學位學程,197
2012/9/1,國立臺灣師範大學,管理研究所碩士班,48
2012/9/1,國立臺灣師範大學,國際人力資源發展研究所碩士班,60
2012/9/1,國立臺灣師範大學,管理學院高階經理人企業管理碩士在職專班,29
2012/9/1,國立臺灣師範大學,生命科學系學士班,242
2012/9/1,國立臺灣師範大學,生命科學系碩士班,140
2012/9/1,國立臺灣師範大學,生命科學系,5
2012/9/1,國立臺灣師範大學,生命科學系博士班,63
2012/9/1,國立臺灣師範大學,生物多樣性國際研究生博士學位學程,8
2012/9/1,國立臺灣師範大學,化學系學士班,319
2012/9/1,國立臺灣師範大學,化學系碩士班,174
2012/9/1,國立臺灣師範大學,化學系,3
2012/9/1,國立臺灣師範大學,化學系博士班,48
2012/9/1,國立臺灣師範大學,地球科學系學士班,156
2012/9/1,國立臺灣師範大學,地球科學系碩士班,66
2012/9/1,國立臺灣師範大學,地球科學系博士班,21
2012/9/1,國立臺灣師範大學,物理學系學士班,280
2012/9/1,國立臺灣師範大學,物理學系碩士班,88
2012/9/1,國立臺灣師範大學,物理學系博士班,34
2012/9/1,國立臺灣師範大學,數學系學士班,391
2012/9/1,國立臺灣師範大學,數學系碩士班,74
2012/9/1,國立臺灣師範大學,數學系,51
2012/9/1,國立臺灣師範大學,數學系博士班,15
2012/9/1,國立臺灣師範大學,光電科技研究所碩士班,73
2012/9/1,國立臺灣師範大學,光電科技研究所博士班,10
2012/9/1,國立臺灣師範大學,資訊工程學系學士班,179
2012/9/1,國立臺灣師範大學,資訊工程學系碩士班,138
2012/9/1,國立臺灣師範大學,資訊工程學系博士班,13
2012/9/1,國立臺灣師範大學,應用電子科技學系學士班,178
2012/9/1,國立臺灣師範大學,應用電子科技學系碩士班,60
2012/9/1,國立臺灣師範大學,機電科技學系學士班,234
2012/9/1,國立臺灣師範大學,機電科技學系碩士班,59
2012/9/1,國立臺灣師範大學,機電科技學系,5
2012/9/1,國立臺灣師範大學,機電科技學系博士班,3
2012/9/1,國立臺灣師範大學,海洋環境科技研究所碩士班,21
2012/9/1,國立臺灣師範大學,復健諮商研究所碩士班,38
2012/9/1,國立臺灣師範大學,社會工作研究所碩士班,55
2012/9/1,國立臺灣師範大學,運動競技學系學士班,258
2012/9/1,國立臺灣師範大學,運動競技學系碩士班,87
2012/9/1,國立臺灣師範大學,運動休閒與餐旅管理研究所碩士班,119
2012/9/1,國立臺灣師範大學,運動休閒與餐旅管理研究所,75
2012/9/1,國立臺灣師範大學,運動休閒與餐旅管理研究所博士班,3
2012/9/1,國立成功大學,教育研究所,57
2012/9/1,國立成功大學,教育研究所,30
2012/9/1,國立成功大學,藝術研究所,65
2012/9/1,國立成功大學,台灣文學系,219
2012/9/1,國立成功大學,台灣文學系,49
2012/9/1,國立成功大學,台灣文學系,8
2012/9/1,國立成功大學,台灣文學系,37
2012/9/1,國立成功大學,中國文學系,274
2012/9/1,國立成功大學,中國文學系,100
2012/9/1,國立成功大學,中國文學系,19
2012/9/1,國立成功大學,中國文學系,54
2012/9/1,國立成功大學,外國語文學系,288
2012/9/1,國立成功大學,外國語文學系,84
2012/9/1,國立成功大學,外國語文學系,16
2012/9/1,國立成功大學,外國語文學系,21
2012/9/1,國立成功大學,歷史學系,240
2012/9/1,國立成功大學,歷史學系,57
2012/9/1,國立成功大學,歷史學系,9
2012/9/1,國立成功大學,歷史學系,45
2012/9/1,國立成功大學,創意產業設計研究所,60
2012/9/1,國立成功大學,創意產業設計研究所,26
2012/9/1,國立成功大學,工業設計學系,243
2012/9/1,國立成功大學,工業設計學系,85
2012/9/1,國立成功大學,工業設計學系,38
2012/9/1,國立成功大學,工業設計學系,91
2012/9/1,國立成功大學,經濟學系,283
2012/9/1,國立成功大學,經濟學系,30
2012/9/1,國立成功大學,政治經濟研究所,46
2012/9/1,國立成功大學,政治經濟研究所,54
2012/9/1,國立成功大學,政治經濟研究所,28
2012/9/1,國立成功大學,政治學系,261
2012/9/1,國立成功大學,心理學系學士班,215
2012/9/1,國立成功大學,心理學系學士班,48
2012/9/1,國立成功大學,行為醫學研究所,40
2012/9/1,國立成功大學,會計學系,275
2012/9/1,國立成功大學,會計學系,1
2012/9/1,國立成功大學,會計學系,85
2012/9/1,國立成功大學,會計學系,15
2012/9/1,國立成功大學,企業管理學系,269
2012/9/1,國立成功大學,企業管理學系,103
2012/9/1,國立成功大學,企業管理學系,83
2012/9/1,國立成功大學,企業管理學系,59
2012/9/1,國立成功大學,經營管理碩士學位學程,70
2012/9/1,國立成功大學,國際企業研究所,49
2012/9/1,國立成功大學,國際企業研究所,5
2012/9/1,國立成功大學,國際經營管理研究所,131
2012/9/1,國立成功大學,國際經營管理研究所,76
2012/9/1,國立成功大學,國際經營管理研究所,29
2012/9/1,國立成功大學,財務金融研究所,64
2012/9/1,國立成功大學,財務金融研究所,129
2012/9/1,國立成功大學,財務金融研究所,7
2012/9/1,國立成功大學,工業與資訊管理學系,235
2012/9/1,國立成功大學,工業與資訊管理學系,85
2012/9/1,國立成功大學,工業與資訊管理學系,82
2012/9/1,國立成功大學,工業與資訊管理學系,47
2012/9/1,國立成功大學,電信管理研究所,34
2012/9/1,國立成功大學,管理學院高階管理碩士在職專班(EMBA),202
2012/9/1,國立成功大學,法律學系,281
2012/9/1,國立成功大學,法律學系,171
2012/9/1,國立成功大學,法律學系,18
2012/9/1,國立成功大學,生命科學系,216
2012/9/1,國立成功大學,生命科學系,70
2012/9/1,國立成功大學,生命科學系,48
2012/9/1,國立成功大學,熱帶植物科學研究所碩士班,14
2012/9/1,國立成功大學,生物科技研究所,50
2012/9/1,國立成功大學,生物科技研究所,28
2012/9/1,國立成功大學,微生物及免疫學研究所,50
2012/9/1,國立成功大學,生物化學暨分子生物學研究所,48
2012/9/1,國立成功大學,生物資訊與訊息傳遞研究所,21
2012/9/1,國立成功大學,生物資訊與訊息傳遞研究所,19
2012/9/1,國立成功大學,化學系,258
2012/9/1,國立成功大學,化學系,107
2012/9/1,國立成功大學,化學系,51
2012/9/1,國立成功大學,地球科學系,185
2012/9/1,國立成功大學,地球科學系,63
2012/9/1,國立成功大學,地球科學系,30
2012/9/1,國立成功大學,地球科學系,30
2012/9/1,國立成功大學,物理學系,280
2012/9/1,國立成功大學,物理學系,96
